Latitude,Longitude
  23.68033,  120.83067
  24.18517,  121.00933
  23.55717,  120.83467
  23.84283,  121.01867
  23.55650,  120.88067
  24.27300,  120.98900
  23.44667,  120.86900
  23.95567,  120.97367
  23.47717,  120.84300
  24.21850,  120.89283
  23.43817,  120.90400
  23.93167,  120.93033
  24.40633,  120.99783
  24.17767,  120.93450
  23.60517,  120.83667
  23.72333,  121.12200
  24.07983,  120.97333
  23.46333,  120.94067
  23.45883,  120.85100
  24.21217,  120.97083
  23.82900,  121.08017
  23.03817,  120.87467
  23.43550,  120.89550
  23.86750,  121.37233
  23.71267,  121.05767
  23.47450,  120.89183
  23.55200,  120.87417
  23.49233,  120.84883
  23.55567,  120.98167
  23.78900,  121.04917
  23.72500,  120.80117
  23.46350,  120.88383
  23.42767,  120.87400
  23.66933,  120.84983
  23.79600,  121.39783
  24.25750,  120.79183
  23.51617,  120.90300
  23.64700,  120.76800
  24.14717,  121.64500
  23.51500,  120.89133
  23.62917,  120.81217
  23.53900,  120.86150
  23.92817,  120.97417
  23.51683,  120.86050
  24.37317,  121.01667
  23.52233,  120.84333
  24.33817,  120.95050
  23.59483,  120.84267
  23.48700,  120.90017
  24.30183,  121.11733
  23.57667,  120.83350
  24.38850,  121.00600
  24.11217,  120.91883
  23.46300,  120.87067
  23.46650,  120.85700
  23.76283,  120.97633
  23.46333,  120.87833
  23.72950,  120.74300
  23.46183,  120.94250
  23.94050,  120.81600
  24.02100,  120.99200
  24.26817,  120.85033
  23.97200,  121.34700
  23.43867,  120.92367
  23.47633,  120.83400
  24.31217,  121.67833
  24.47333,  120.82250
  23.46100,  120.85700
  23.76867,  120.93583
  23.60467,  120.84917
  24.13733,  120.89933
  23.57933,  120.92767
  23.50083,  120.87133
  23.58867,  120.83250
  23.65533,  120.80633
  23.53967,  120.86100
  23.84417,  121.04217
  23.24517,  120.86983
  23.78183,  121.02650
  23.46833,  120.92700
  23.72217,  120.88650
  24.24900,  120.79117
  23.44700,  120.84367
  23.80950,  120.99967
  24.46517,  120.75783
  23.57017,  120.84383
  23.80300,  120.98233
  23.47650,  120.86817
  24.32017,  120.88500
  23.47350,  120.92067
  23.44767,  120.86550
  23.40400,  120.91017
  23.70700,  121.01000
  23.45600,  120.86350
  23.19417,  120.80100
  23.57183,  120.94650
  23.53000,  120.98433
  23.54917,  120.84500
  24.02950,  121.18600
  23.93550,  120.97700
  23.62450,  120.83667
  23.74900,  120.72500
  23.51850,  120.88033
  23.48167,  120.92600
  24.15700,  121.24617
  23.48333,  120.86700
  23.47750,  120.86250
  23.58083,  120.83383
  23.53117,  120.84767
  23.43583,  120.88317
  23.50167,  120.85167
  24.33750,  121.00967
  23.57883,  120.88117
  23.76300,  120.98950
  24.30683,  121.03283
  23.57117,  120.83400
  23.51950,  120.86650
  24.31050,  120.81733
  24.24283,  120.90600
  24.29583,  120.90483
  23.62700,  120.93100
  23.52367,  120.87050
  23.47233,  120.87917
  23.58550,  120.93617
  23.47500,  120.88350
  23.59583,  120.92717
  24.04833,  120.78500
  23.59167,  120.83950
  23.52800,  120.84933
  23.55400,  120.84133
  23.91800,  120.92983
  23.53083,  120.85833
  23.45383,  120.90600
  23.79217,  121.03683
  23.97417,  121.58133
  24.07483,  120.89117
  23.85017,  121.06367
  23.44867,  120.77383
  23.45383,  120.98350
  23.59267,  120.82733
  23.84167,  121.00833
  24.13483,  120.85183
  23.71733,  120.88833
  24.05183,  121.36450
  23.29783,  120.77033
  23.43650,  120.87533
  23.44050,  120.86667
  23.93800,  121.38083
  23.68833,  120.89900
  23.70183,  120.92217
  23.95867,  121.03083
  23.71517,  121.06917
  23.57533,  120.83383
  24.34567,  121.05817
  23.55733,  120.85383
  23.56483,  120.82633
  24.31450,  120.66350
  23.42650,  120.86517
  23.47000,  120.83950
  23.46967,  120.89833
  24.00250,  120.99017
  23.63167,  120.69967
  24.19083,  120.76817
  23.46983,  120.84150
  24.04567,  121.41833
  24.45367,  120.97117
  24.33183,  120.88117
  23.51617,  120.74733
  24.29833,  121.03283
  23.57167,  120.78417
  23.62300,  120.81683
  24.10933,  121.46200
  23.97533,  121.31850
  23.33817,  120.86650
  23.67317,  120.89550
  23.58383,  120.83383
  24.33450,  120.85817
  24.25217,  120.78667
  23.44400,  120.88633
  23.84300,  120.92200
  23.46783,  120.83800
  23.57250,  120.83450
  24.43750,  121.01750
  23.68383,  120.72600
  23.11117,  120.90583
  23.47800,  120.86733
  23.21100,  120.87483
  23.51283,  120.84550
  23.65133,  120.81383
  24.11900,  121.43600
  24.12150,  121.63217
  23.51350,  120.86550
  23.66083,  120.83067
  23.63467,  120.70317
  24.40500,  121.02367
  23.90667,  120.82267
  24.07417,  120.99300
  24.18350,  121.00783
  23.56950,  120.62217
  23.27983,  120.73650
  24.27783,  121.20183
  24.34467,  121.30933
  24.33917,  121.29250
  23.60433,  120.83217
  23.95633,  121.32333
  23.82217,  121.05100
  24.02883,  121.00417
  23.62033,  120.78100
  24.31550,  120.73033
  24.39600,  121.04650
  23.99833,  120.95283
  23.49850,  120.84400
  23.42183,  120.87650
  24.15000,  120.98567
  23.45317,  120.86500
  24.27383,  121.05033
  23.52517,  120.91333
  23.70617,  120.68517
  24.32650,  120.98317
  23.85300,  121.46533
  24.29400,  121.18233
  23.55817,  120.84850
  24.27633,  120.76533
  24.21333,  121.43567
  23.49400,  120.84267
  24.24183,  120.79517
  23.41433,  120.88533
  23.53633,  120.95200
  23.51417,  120.86067
  23.87550,  121.05350
  23.47650,  120.85183
  23.53317,  120.85233
  24.38700,  121.19350
  24.24383,  121.16417
  23.43000,  120.89783
  23.43850,  120.86567
  24.16983,  120.94600
  23.48550,  120.84783
  23.81033,  121.03933
  23.38983,  120.88533
  23.87150,  121.09250
  24.27050,  120.85017
  24.28850,  121.03217
  23.86683,  120.96400
  24.30783,  120.80883
  23.97067,  120.68317
  23.57233,  120.85067
  23.55017,  120.85367
  23.66233,  120.75050
  23.68267,  120.78283
  23.54633,  120.83317
  23.51983,  120.84933
  23.92633,  120.99633
  23.71533,  120.78217
  23.49050,  120.94200
  23.66167,  120.65800
  23.48517,  120.86250
  24.36617,  120.84333
  23.37533,  120.74350
  24.24583,  121.06050
  23.48500,  120.85967
  24.39567,  121.00417
  23.56083,  120.97783
  24.31283,  121.00567
  24.07433,  120.97933
  23.62050,  120.81150
  23.59850,  120.83133
  24.32350,  120.87467
  23.52250,  120.83383
  23.96850,  120.62183
  23.48683,  120.84250
  23.44600,  120.88317
  23.53200,  120.86083
  24.29750,  120.88333
  23.56267,  120.89433
  24.50817,  121.02017
  23.93700,  121.04133
  23.81417,  121.06117
  24.26600,  120.78850
  23.43067,  120.89500
  23.52567,  120.85467
  24.26883,  120.84517
  23.36550,  120.63800
  23.62650,  120.86583
  23.64517,  120.80350
  23.47033,  120.96283
  23.88150,  120.94700
  24.35217,  120.81983
  23.92117,  120.94750
  23.61183,  120.84700
  23.61850,  120.83750
  24.27767,  120.79900
  23.98800,  120.98700
  24.03850,  121.01933
  23.57317,  120.81417
  23.54383,  120.83067
  23.53050,  120.84400
  23.61867,  120.70817
  24.59967,  120.96350
  23.53267,  120.85500
  23.44217,  120.88800
  23.77600,  121.02717
  23.84567,  120.94717
  24.06333,  120.94683
  23.45750,  120.87317
  24.10283,  120.95717
  23.72867,  120.92750
  23.98017,  121.35300
  24.30717,  121.16900
  23.52133,  121.04567
  23.63617,  120.84033
  24.10100,  120.94700
  23.59233,  120.82517
  23.54100,  120.80867
  24.35400,  120.93000
  23.47833,  120.83883
  24.38733,  120.87100
  23.50983,  120.78000
  24.34217,  120.85183
  23.90317,  120.90600
  23.62850,  120.83517
  23.65050,  120.86117
  23.45317,  120.91500
  23.94050,  121.46867
  24.21083,  120.78783
  23.78467,  121.00850
  24.30900,  121.04800
  23.88017,  121.03950
  23.63833,  120.70067
  23.55133,  120.82817
  24.16617,  120.93583
  23.46767,  120.84583
  23.62950,  120.80283
  23.68950,  120.97800
  23.56350,  120.83333
  24.40083,  120.89400
  23.63700,  120.93583
  24.72867,  121.07617
  23.55017,  120.85767
  23.83783,  120.92033
  24.07350,  121.00600
  23.50517,  120.84867
  24.28500,  121.43267
  23.55417,  120.84267
  23.43150,  120.92067
  24.43900,  120.87183
  23.74217,  120.88483
  24.08667,  121.53983
  23.52717,  120.66700
  24.28833,  121.39950
  24.18533,  121.07400
  24.30383,  121.41083
  24.69200,  120.89317
  24.30250,  121.30583
  23.33050,  120.91533
  23.97600,  120.98433
  24.41983,  120.97617
  23.65483,  120.82033
  24.53200,  120.97183
  23.88350,  121.05367
  23.47600,  120.85750
  23.61750,  120.68283
  23.44517,  120.95850
  24.23050,  121.06067
  23.60983,  120.83800
  23.55083,  120.86667
  23.75483,  120.90350
  23.44100,  120.90133
  23.78383,  121.36633
  23.71333,  121.46567
  24.28300,  121.06317
  23.57000,  120.86683
  23.71883,  121.02900
  23.53067,  120.87083
  23.85833,  121.01017
  23.50767,  120.85900
  23.55150,  120.82783
  23.53167,  120.85067
  23.55817,  120.83900
  24.34650,  120.95650
  23.54000,  120.98283
  23.55900,  120.82400
  24.41433,  121.07983
  23.52500,  120.86733
  23.25217,  120.97700
  24.23667,  120.83717
  23.47550,  120.85483
  24.35867,  120.85350
  24.35983,  120.78367
  24.42383,  120.96933
  24.29617,  120.83000
  23.60467,  120.63050
  23.46033,  121.01883
  23.45383,  120.86200
  24.38150,  120.90667
  23.40367,  120.91083
  23.19733,  120.84483
  23.80183,  121.01900
  23.87550,  121.07483
  24.33717,  120.83433
  24.68383,  121.05067
  23.38733,  120.88583
  23.52283,  120.83100
  24.22500,  121.11617
  23.73933,  120.98117
  24.32267,  120.79950
  23.71867,  120.99167
  24.42267,  121.01117
  23.57767,  120.83700
  24.35033,  120.97417
  23.66800,  120.85050
  24.21883,  120.97017
  23.59867,  120.80350
  24.34467,  120.83867
  24.69800,  120.91000
  23.56867,  120.84533
  24.16467,  120.99017
  24.28533,  120.83767
  23.72600,  120.97083
  23.90217,  121.07483
  23.73467,  121.00483
  23.73950,  121.00250
  23.65217,  120.92167
  23.59517,  120.89317
  23.39000,  120.81883
  23.48617,  120.65933
  23.58800,  120.84867
  24.14267,  120.96967
  23.58467,  120.65250
  24.17750,  121.01133
  23.52333,  120.86833
  23.55717,  120.84733
  24.11333,  120.98300
  24.27217,  121.03550
  23.64483,  120.68467
  23.52033,  120.85250
  23.71467,  120.97117
  24.19033,  120.99833
  23.55817,  120.81950
  24.44800,  121.09983
  23.51433,  120.90967
  24.58933,  121.00133
  23.45800,  120.87850
  24.46883,  121.42883
  23.48267,  120.85267
  24.45367,  121.06883
  23.46083,  120.87667
  23.43067,  120.89867
  23.73633,  120.99250
  23.47017,  120.84400
  23.93850,  120.80000
  23.59933,  121.00217
  23.47250,  120.86083
  23.94883,  120.82067
  23.73067,  121.00167
  23.53700,  120.82617
  23.49150,  120.83600
  23.59617,  120.66483
  23.31117,  120.95617
  23.45050,  120.84700
  23.34667,  120.96050
  23.72867,  120.98950
  24.28100,  121.23083
  23.53917,  120.82367
  23.19167,  120.92133
  24.13050,  121.62567
  23.62383,  120.81250
  23.63283,  120.79600
  23.44417,  120.87067
  23.71150,  121.00317
  23.86750,  121.09700
  23.74300,  120.91150
  23.49783,  120.84300
  23.96550,  121.02000
  23.97317,  121.04067
  23.79100,  121.04283
  23.49967,  120.94350
  24.13700,  121.36050
  23.48950,  120.88967
  24.12317,  121.46833
  23.67417,  120.78317
  23.55217,  120.84767
  24.23667,  121.02683
  23.60517,  120.84100
  24.47100,  120.89783
  23.74283,  121.00083
  24.07583,  120.99267
  23.46000,  120.88550
  23.49517,  120.89833
  24.20433,  120.97167
  23.47783,  120.94317
  23.91317,  120.99883
  23.50283,  120.84583
  23.43000,  120.90950
  23.54733,  120.96317
  24.34550,  120.85767
  23.54400,  120.87883
  23.57650,  120.82033
  23.61983,  120.84383
  23.45700,  120.85300
  23.64333,  120.73883
  23.62600,  120.80567
  23.64900,  120.81017
  24.06167,  120.98017
  23.57067,  120.83367
  24.21850,  121.12733
  23.92117,  121.01317
  24.16833,  120.85717
  24.34550,  120.94417
  24.45417,  120.99267
  24.39133,  120.95867
  24.00417,  121.01650
  23.56483,  120.83833
  23.46633,  120.71117
  23.55350,  120.84833
  23.77883,  120.99750
  23.54567,  120.91667
  24.25050,  121.12500
  23.43367,  120.87817
  23.78783,  121.35717
  23.39967,  120.93417
  24.35750,  120.97950
  23.99117,  120.83533
  23.99033,  120.85900
  23.51683,  120.87100
  24.39283,  120.94650
  23.43383,  120.86917
  24.28017,  120.74233
  23.90283,  120.63350
  23.49983,  120.95017
  23.72033,  120.99383
  23.99683,  121.41483
  23.52983,  120.83517
  23.67583,  120.89817
  23.30133,  120.92100
  24.38117,  120.98717
  24.03500,  120.98583
  23.94250,  121.32700
  24.04800,  120.86533
  23.45183,  120.87133
  23.46467,  120.86833
  23.60900,  120.80850
  23.63183,  120.81067
  23.53750,  120.84750
  23.89517,  121.06283
  23.86683,  121.02117
  23.94333,  121.36633
  23.41133,  120.87983
  23.99650,  120.84183
  23.69250,  120.76650
  23.55700,  120.82367
  24.34133,  120.85050
  23.43133,  120.87767
  24.55833,  120.75017
  24.02217,  121.41483
  23.68817,  120.86200
  24.18600,  120.98800
  23.39333,  120.82367
  23.73817,  121.01150
  23.57650,  120.86200
  23.53367,  121.02267
  23.79200,  121.36750
  24.02833,  120.98533
  23.49250,  120.89967
  23.45017,  120.86200
  23.78733,  121.03083
  23.46583,  120.87000
  23.50117,  120.95250
  23.56983,  120.82733
  23.77067,  121.41200
  23.49883,  120.84633
  23.56650,  120.91567
  23.50900,  120.90050
  23.55383,  120.84433
  23.78883,  120.98183
  23.79417,  120.97467
  24.07583,  120.99883
  23.60083,  120.82617
  23.77417,  121.01567
  24.39717,  121.01267
  23.55717,  120.84350
  24.27350,  120.84683
  23.56250,  120.85750
  24.38583,  120.86267
  23.54400,  120.84650
  24.20767,  121.05783
  23.44300,  120.90800
  24.30667,  121.06050
  24.01700,  121.02433
  24.43567,  120.98450
  23.84833,  121.06983
  23.38867,  120.90050
  24.37383,  120.98450
  23.53467,  120.87533
  24.35217,  120.93567
  23.76717,  120.99200
  23.81583,  121.31617
  24.26150,  120.53517
  23.56417,  120.88000
  23.59950,  120.84633
  23.48450,  120.86133
  24.36267,  121.40733
  23.62217,  120.81700
  24.30517,  121.02017
  23.75833,  121.11383
  23.46167,  120.87117
  24.34500,  121.02217
  23.58533,  120.81433
  24.72600,  121.15917
  23.56650,  120.84717
  24.27167,  120.70433
  23.55517,  120.85917
  23.46383,  120.87617
  23.26517,  121.00500
  23.56750,  120.85617
  23.51900,  120.84800
  23.97050,  121.36700
  23.48250,  120.85200
  23.97583,  121.00017
  23.62217,  120.83900
  23.46633,  120.89033
  24.36000,  120.98467
  24.21467,  121.03167
  24.17967,  120.98517
  23.45283,  120.75600
  24.40850,  120.96350
  23.58350,  120.89700
  23.50817,  120.82533
  23.98300,  120.99850
  23.92650,  121.35767
  23.98150,  121.30733
  23.67667,  120.68233
  23.12550,  120.94117
  23.48400,  120.84200
  23.49517,  120.85000
  24.25050,  121.39050
  23.42800,  120.87317
  24.26633,  120.97533
  24.38550,  120.90733
  23.89783,  120.99017
  23.48950,  120.85533
  24.09050,  120.93900
  23.51150,  121.34150
  24.27950,  121.01867
  23.63250,  120.96117
  23.78383,  121.04800
  23.78667,  120.48317
  23.74317,  120.99117
  23.91383,  121.37500
  23.82867,  121.37533
  23.44717,  120.87317
  23.60867,  120.59367
  23.59717,  120.85317
  23.44950,  120.87717
  23.90083,  121.34083
  23.47917,  120.87267
  23.93167,  121.45683
  24.07100,  121.34750
  23.52217,  120.82600
  23.57700,  120.87150
  23.49533,  120.88117
  23.80767,  120.94883
  24.14767,  120.94817
  23.47700,  120.83400
  23.92067,  120.97117
  23.41700,  120.84883
  23.47983,  120.86400
  23.63667,  120.94133
  24.30917,  121.04133
  23.86967,  121.04133
  24.07867,  120.81000
  24.01417,  120.83483
  23.44900,  120.86567
  23.55383,  120.84167
  24.33450,  120.85150
  23.55767,  120.83633
  24.28917,  121.05867
  23.60800,  120.80567
  24.18717,  120.96933
  23.42817,  120.89883
  23.99333,  121.56517
  23.85067,  120.97467
  24.41850,  120.96683
  23.49433,  120.84150
  23.57700,  120.78750
  23.69700,  121.01100
  23.42417,  120.78817
  24.14033,  120.99500
  24.27667,  121.02467
  23.48900,  120.84467
  24.26517,  120.91633
  23.51017,  120.85317
  24.14350,  121.35750
  24.30067,  121.06383
  23.94517,  121.00567
  24.63967,  121.18850
  23.97367,  120.89550
  23.51717,  120.87250
  24.11617,  121.31500
  24.16483,  120.81233
  24.17367,  120.90017
  23.42033,  120.89467
  24.17033,  121.35883
  23.51883,  120.88617
  24.04933,  121.01283
  23.71083,  121.00650
  24.21750,  121.26400
  23.58117,  120.94850
  23.81717,  121.32233
  24.32267,  121.54183
  23.51433,  121.00683
  23.97883,  121.02667
  24.06683,  121.41817
  24.38167,  121.01400
  23.60850,  120.83200
  23.92300,  120.98217
  24.35183,  121.19033
  24.33167,  120.94317
  23.51450,  120.85483
  24.39000,  120.87750
  23.79967,  121.03017
  23.46533,  120.85300
  24.18233,  120.97317
  23.45333,  120.85767
  23.49633,  120.84933
  23.44033,  120.87483
  23.51133,  120.85067
  23.44733,  120.87167
  24.23133,  121.20167
  23.45383,  120.84950
  24.25683,  121.18900
  24.08567,  121.44183
  24.14400,  121.46067
  23.42550,  120.87800
  24.26600,  121.16450
  23.97300,  121.29750
  23.85417,  120.96383
  23.40900,  120.91867
  23.44017,  120.86850
  23.40317,  120.92467
  23.96517,  121.34733
  23.56417,  120.84050
  23.55883,  120.83533
  23.46083,  120.88817
  23.86783,  120.98683
  24.00033,  121.02783
  23.45333,  120.86917
  23.45283,  120.87900
  23.95567,  120.83650
  23.45933,  120.94933
  23.48067,  120.34100
  23.57633,  120.75233
  23.70417,  120.63850
  23.64400,  120.64433
  24.01033,  121.08083
  24.14050,  121.29583
  23.83717,  121.20267
  23.92850,  120.94017
  23.61950,  120.72700
  24.24117,  121.09300
  24.02800,  121.01133
  23.43350,  120.87567
  23.47650,  120.85200
  24.24067,  121.11667
  23.62767,  120.79717
  23.83983,  121.32500
  23.59667,  120.83817
  23.72483,  121.00400
  24.25600,  120.87883
  23.72100,  121.02733
  23.76317,  121.20617
  23.39933,  120.78067
  23.80833,  121.03833
  24.36217,  121.04167
  24.06217,  121.00500
  23.75433,  120.79200
  24.36267,  121.03850
  23.50717,  120.85033
  24.23050,  121.07117
  23.98200,  120.86483
  23.64800,  120.68983
  23.46200,  120.85117
  24.05117,  121.45683
  23.49283,  120.88917
  23.88950,  120.96850
  23.56583,  120.84267
  24.31817,  120.74117
  24.20500,  121.11167
  23.49667,  120.87700
  23.60233,  120.75900
  23.54950,  120.84933
  23.90667,  121.07017
  24.36650,  121.03933
  23.93917,  121.36500
  24.35700,  120.97417
  24.00133,  120.70867
  23.53817,  120.86767
  23.85350,  120.90750
  23.49033,  120.84633
  23.54100,  120.82117
  23.86700,  120.91533
  24.37867,  121.06650
  23.64433,  120.81100
  24.04517,  121.11217
  24.37683,  121.03300
  23.51183,  120.87633
  23.67833,  120.90217
  24.29650,  121.03800
  23.98283,  121.02950
  23.64417,  120.66650
  23.53300,  120.88217
  23.53267,  120.82917
  24.25850,  120.73967
  24.22483,  120.79700
  23.37017,  120.90650
  23.66800,  120.90750
  24.25417,  121.06367
  23.61333,  120.86267
  23.76900,  120.82083
  24.23467,  121.06150
  23.63133,  120.65200
  23.45983,  120.88067
  24.17533,  121.00500
  23.93367,  121.35617
  24.26250,  121.18067
  23.56867,  120.81167
  23.52000,  120.82200
  24.39083,  120.91717
  23.50917,  120.84833
  23.51500,  120.91083
  23.68800,  120.67367
  24.24267,  121.13533
  24.20183,  121.27233
  23.49500,  120.85067
  23.52317,  120.85683
  23.56983,  120.90133
  23.93350,  120.94367
  24.19200,  120.97717
  24.20133,  121.03800
  23.51900,  120.85800
  24.36933,  121.05000
  23.66617,  120.81183
  23.60367,  120.70383
  24.39917,  121.04117
  23.91933,  120.80717
  23.86900,  121.40233
  24.12983,  121.23983
  23.88467,  120.92200
  23.56167,  120.91617
  23.48317,  120.34517
  23.53567,  120.86267
  23.51717,  120.86700
  23.71933,  120.77417
  24.39383,  121.01367
  23.51850,  120.87600
  24.17600,  120.87300
  24.36133,  120.92200
  23.56383,  120.85317
  23.42733,  120.90283
  23.64933,  120.82383
  24.20283,  121.24700
  24.16550,  121.23633
  23.82533,  120.95317
  23.56400,  120.95967
  23.44067,  120.89767
  24.51333,  121.00150
  23.23900,  120.87500
  24.09850,  120.95317
  24.11883,  121.22517
  23.47000,  120.84333
  23.40867,  120.90533
  23.42750,  120.92667
  23.45283,  121.05950
  23.47133,  121.11583
  24.74650,  121.42767
  23.48350,  120.84967
  23.47167,  120.98383
  24.41100,  120.97367
  23.47700,  120.84183
  24.24783,  121.04583
  23.47583,  120.87733
  24.20183,  121.13733
  23.45417,  121.04750
  24.84417,  121.74350
  24.40783,  121.01100
  25.06900,  121.40267
  23.47083,  120.84483
  23.59867,  120.80267
  23.58550,  120.91000
  23.55283,  120.84317
  24.03250,  120.87033
  23.76550,  120.82517
  24.11567,  121.45733
  23.65933,  120.80000
  23.54083,  120.81883
  23.89500,  120.92200
  24.21800,  120.89367
  23.38300,  120.89450
  24.37933,  120.91083
  23.45500,  120.86667
  24.29733,  121.05033
  23.44067,  121.08933
  24.20450,  120.94850
  24.44683,  121.19267
  22.85883,  120.72150
  23.25133,  120.84450
  23.98667,  120.85583
  22.85833,  121.06567
  23.88233,  120.96400
  24.31250,  121.05700
  23.40850,  120.90250
  23.52500,  120.84900
  24.30317,  120.87450
  24.07150,  120.95000
  23.39850,  120.88333
  23.58183,  120.68667
  23.55417,  120.84783
  23.62800,  120.93250
  24.50967,  121.00783
  24.17850,  121.01600
  24.32750,  120.85017
  23.62117,  120.85067
  24.38700,  121.08050
  23.50667,  120.84767
  23.56600,  120.85283
  23.44167,  120.89350
  24.28950,  120.85783
  23.37367,  120.92600
  24.33483,  120.91483
  24.10083,  121.34983
  23.41067,  121.08350
  23.48150,  120.89083
  23.46550,  120.87983
  25.04283,  121.13517
  23.52117,  120.85517
  24.42733,  121.11550
  23.49933,  120.85983
  23.79983,  121.01767
  24.21450,  120.92900
  23.52200,  120.85017
  24.09417,  121.44733
  23.59550,  120.83400
  24.31967,  120.67950
  24.38633,  120.98267
  23.54567,  120.90883
  23.51350,  120.87783
  23.73500,  120.94150
  24.28517,  121.19100
  23.58233,  120.80150
  24.44683,  120.93733
  24.32833,  120.97600
  24.48100,  120.89517
  23.65950,  120.79900
  23.50883,  120.81733
  23.64333,  121.16833
  23.99750,  121.03317
  23.86033,  120.95533
  23.44983,  120.86933
  23.49167,  121.04667
  24.25567,  120.99783
  24.38633,  121.01750
  24.38417,  120.84083
  23.64350,  120.87000
  24.29867,  120.86933
  24.36667,  121.14867
  23.43583,  120.88667
  23.52383,  120.82683
  24.40533,  121.00300
  23.52983,  120.83700
  23.48583,  120.85067
  24.27450,  121.20183
  24.27400,  120.82083
  23.41883,  120.89567
  23.48550,  120.96700
  24.33900,  120.86567
  23.92150,  121.38767
  23.48850,  120.86500
  23.52367,  120.84783
  24.21350,  121.24867
  23.99733,  121.02017
  23.85083,  120.98150
  24.12967,  121.08750
  23.58117,  120.77300
  24.39517,  121.19483
  23.50667,  120.85017
  23.51467,  120.86617
  23.53567,  120.81583
  23.99100,  120.98983
  24.04167,  120.69217
  23.54800,  120.83350
  24.20400,  121.07517
  23.51483,  120.80950
  23.55450,  120.83000
  23.53133,  120.83333
  23.84050,  121.22583
  23.58433,  120.86183
  23.53050,  120.90383
  24.36883,  120.89800
  23.48800,  120.85333
  23.54950,  120.82733
  23.49083,  120.85467
  23.61267,  120.64633
  24.52683,  121.02550
  24.32800,  120.94683
  24.78317,  121.01517
  24.00983,  120.71633
  24.28967,  120.79350
  23.52017,  120.89800
  23.57150,  120.86933
  24.36000,  120.84867
  23.51233,  120.81317
  24.17750,  121.02267
  24.36383,  121.19200
  23.77250,  120.98400
  24.08700,  121.42350
  23.96333,  121.04800
  23.46367,  120.73983
  24.33433,  120.85850
  23.49533,  120.84250
  23.73567,  120.72817
  23.64650,  121.01567
  23.97317,  120.84833
  23.52317,  120.87550
  24.29783,  120.74483
  24.17833,  121.11917
  23.69867,  120.97483
  24.11483,  120.91417
  23.76150,  121.05633
  23.88467,  120.98717
  23.51267,  120.86083
  23.86933,  120.95583
  24.22450,  120.80383
  23.52100,  120.91683
  24.41200,  120.83117
  24.04567,  121.33050
  23.48033,  120.85833
  23.58650,  120.83450
  24.10500,  120.91633
  23.17117,  120.85767
  23.20700,  120.82850
  23.26817,  120.86700
  23.12533,  120.77550
  23.17717,  120.81883
  23.16750,  120.85033
  24.34167,  120.85267
  23.13417,  120.81150
  23.84233,  120.78650
  23.16767,  120.76267
  24.25900,  121.12633
  24.26333,  120.84517
  23.16117,  120.76783
  23.55233,  120.83683
  23.18950,  120.78217
  24.29383,  120.84317
  23.46633,  120.86250
  23.45317,  120.87383
  24.20283,  121.26450
  23.17933,  120.82767
  24.06083,  120.61967
  23.16767,  120.85533
  24.20133,  120.99683
  24.38517,  121.02850
  23.17350,  120.81850
  23.25583,  120.84450
  23.61083,  120.83250
  24.24900,  121.02300
  24.08267,  121.44767
  23.50133,  120.85417
  23.15933,  120.83850
  23.70033,  120.92567
  23.53067,  120.97717
  23.38933,  120.92483
  23.96767,  121.29667
  23.88050,  120.90833
  23.47483,  120.87400
  24.28867,  120.97117
  24.30283,  121.05117
  23.53950,  120.85850
  23.48733,  120.87933
  24.39400,  120.88083
  23.33383,  120.98417
  23.78817,  121.00133
  23.53900,  120.84033
  23.59083,  120.90750
  24.48133,  121.12350
  23.73317,  120.54033
  23.42317,  120.89100
  23.48283,  120.90200
  23.47367,  120.88017
  23.79667,  120.72517
  23.16600,  120.78133
  24.12550,  120.98367
  23.45650,  120.86133
  23.17117,  120.78817
  23.54900,  120.83900
  23.45167,  120.96700
  24.60500,  121.21717
  23.62833,  120.84150
  23.50150,  120.82167
  23.86700,  121.06050
  23.62483,  120.73283
  24.46117,  120.74217
  24.32817,  121.05317
  23.58717,  120.95717
  23.51400,  120.91567
  24.42117,  120.83150
  23.59150,  120.84183
  24.05833,  120.61883
  23.66700,  120.72583
  24.35200,  120.84317
  24.12850,  121.43200
  23.67083,  120.95917
  23.36200,  120.94633
  23.21967,  120.94600
  23.55517,  120.87383
  23.40400,  120.88317
  23.40800,  120.89550
  24.03667,  121.09450
  23.44317,  121.04200
  23.62750,  120.72550
  24.32867,  121.21500
  23.55417,  120.83633
  24.56000,  121.09900
  24.11950,  121.01333
  23.52133,  120.87583
  23.47350,  120.87183
  24.20833,  121.42250
  23.45200,  120.87900
  24.34117,  120.85483
  24.36683,  121.03750
  23.46350,  120.86667
  23.74367,  121.01300
  23.47017,  120.86700
  23.96933,  121.05350
  23.45050,  120.88583
  23.54850,  120.84933
  24.27317,  120.98917
  23.54567,  120.83867
  24.27300,  120.81850
  23.43550,  120.88567
  24.03183,  121.39050
  23.61900,  120.83533
  23.17033,  120.85917
  24.06600,  120.77817
  23.15600,  120.74917
  23.41817,  120.91367
  23.70617,  120.96450
  24.67483,  120.93500
  23.53400,  120.90800
  23.63467,  120.76333
  23.15850,  120.77567
  24.23300,  121.49217
  23.15317,  120.76033
  23.14933,  120.72550
  23.50500,  120.82183
  23.97017,  120.99683
  23.17050,  120.75017
  24.00983,  120.69167
  23.47950,  120.84550
  24.15950,  121.05567
  24.04817,  120.64250
  24.33233,  120.86917
  24.18950,  120.80350
  23.50917,  120.85783
  23.26450,  120.94817
