Distance Depth Vp Vp_perturbation(%) Long. Lat.
   62.0000    2.0000    3.5748  -16.3180  120.5849   23.3538
   64.0000    2.0000    3.4895  -18.3420  120.6038   23.3491
   66.0000    2.0000    3.6003  -15.5419  120.6227   23.3443
   68.0000    2.0000    3.6015  -15.5556  120.6415   23.3396
   70.0000    2.0000    3.6852  -13.5046  120.6604   23.3349
   72.0000    2.0000    3.6346  -14.5185  120.6793   23.3302
   74.0000    2.0000    3.5545  -16.4036  120.6981   23.3255
   76.0000    2.0000    3.5730  -16.1649  120.7170   23.3207
   78.0000    2.0000    3.4882  -18.2899  120.7359   23.3160
   80.0000    2.0000    3.7752  -12.1462  120.7547   23.3113
   82.0000    2.0000    4.1201   -4.5711  120.7736   23.3066
   84.0000    2.0000    4.4566    2.6789  120.7925   23.3019
   86.0000    2.0000    4.5702    5.2116  120.8113   23.2972
   88.0000    2.0000    4.5071    4.1230  120.8302   23.2924
   90.0000    2.0000    4.3817    1.4627  120.8491   23.2877
   92.0000    2.0000    4.2920    -.7876  120.8680   23.2830
   94.0000    2.0000    4.3014    -.3677  120.8868   23.2783
   96.0000    2.0000    4.4177    2.6073  120.9057   23.2736
   98.0000    2.0000    4.5949    6.3952  120.9246   23.2689
  100.0000    2.0000    4.6786    7.8691  120.9434   23.2641
  102.0000    2.0000    4.4759    3.2634  120.9623   23.2594
  104.0000    2.0000    4.0645   -6.3238  120.9812   23.2547
  106.0000    2.0000    3.7535  -14.2994  121.0000   23.2500
  108.0000    2.0000    3.6274  -17.9578  121.0189   23.2453
  110.0000    2.0000    3.9824   -8.6522  121.0378   23.2406
  112.0000    2.0000    4.8561   12.7395  121.0566   23.2358
  114.0000    2.0000    5.4550   25.5106  121.0755   23.2311
  116.0000    2.0000    5.5759   27.7069  121.0944   23.2264
  118.0000    2.0000    5.2231   21.4709  121.1132   23.2217
  120.0000    2.0000    4.3154     .2278  121.1321   23.2170
  122.0000    2.0000    3.9906   -9.8457  121.1510   23.2123
  132.0000    2.0000    3.3658  -23.7802  121.2453   23.1887
  134.0000    2.0000    3.5523  -17.3929  121.2642   23.1840
  136.0000    2.0000    3.7333  -15.4802  121.2831   23.1792
  138.0000    2.0000    3.7495  -19.0374  121.3019   23.1745
  140.0000    2.0000    3.6516  -16.9357  121.3208   23.1698
  142.0000    2.0000    2.9084  -32.4770  121.3397   23.1651
  144.0000    2.0000    2.4176  -46.1738  121.3585   23.1604
  146.0000    2.0000    2.3939  -48.1306  121.3774   23.1556
  148.0000    2.0000    2.7302  -37.3325  121.3963   23.1509
  150.0000    2.0000    4.2327   -3.2628  121.4151   23.1462
  152.0000    2.0000    5.1382   12.8367  121.4340   23.1415
  154.0000    2.0000    5.1061   12.5632  121.4529   23.1368
  156.0000    2.0000    4.6246    5.9226  121.4717   23.1321
  158.0000    2.0000    4.4279    1.3547  121.4906   23.1273
    6.0000    4.0000    4.7906   -2.4264  120.0566   23.4858
    8.0000    4.0000    4.7136   -3.9718  120.0755   23.4811
   10.0000    4.0000    4.6533   -5.2698  120.0943   23.4764
   12.0000    4.0000    4.6181   -6.1997  120.1132   23.4717
   18.0000    4.0000    4.5963   -7.8625  120.1698   23.4575
   20.0000    4.0000    4.4460   -9.9326  120.1887   23.4528
   22.0000    4.0000    4.2163  -14.7403  120.2076   23.4481
   24.0000    4.0000    4.1407  -16.7912  120.2264   23.4434
   26.0000    4.0000    4.1504  -16.1483  120.2453   23.4387
   28.0000    4.0000    4.1588  -15.5363  120.2642   23.4340
   30.0000    4.0000    4.2112  -14.6435  120.2830   23.4292
   32.0000    4.0000    4.2408  -14.2158  120.3019   23.4245
   34.0000    4.0000    4.2375  -13.9487  120.3208   23.4198
   36.0000    4.0000    4.2115  -14.2525  120.3396   23.4151
   38.0000    4.0000    4.2121  -14.3894  120.3585   23.4104
   40.0000    4.0000    4.1128  -16.4482  120.3774   23.4057
   42.0000    4.0000    3.9665  -19.2342  120.3962   23.4009
   44.0000    4.0000    3.7196  -24.2309  120.4151   23.3962
