Latitude,Longitude
  21.24417,  122.03284
  21.86050,  121.54150
  24.69883,  121.81533
  24.25867,  121.75417
  24.61250,  121.90700
  24.65517,  121.78533
  23.56617,  120.88517
  24.44700,  121.88316
  24.21383,  121.69366
  24.46000,  122.00350
  23.46233,  120.70517
  23.48817,  120.53183
  23.94583,  122.55466
  24.47000,  121.87067
  24.47317,  121.83617
  24.22650,  121.30334
  23.15733,  121.23583
  24.77450,  121.83500
  24.73883,  121.89217
  24.78000,  121.88966
  24.78283,  121.88284
  24.78833,  121.90833
  24.78383,  121.85966
  24.75933,  121.83984
  24.78367,  121.83266
  24.77650,  121.84883
  24.77650,  121.88717
  24.79433,  121.86350
  24.79350,  121.79733
  24.76550,  121.84433
  24.74217,  121.83017
  24.77267,  121.85583
  24.67017,  121.76700
  24.48217,  121.87800
  24.78817,  121.87817
  24.18367,  122.19283
  24.37200,  121.78300
  24.12133,  121.54950
  24.53933,  121.75333
  23.96200,  122.51633
  22.48367,  121.10917
  24.76050,  121.85966
  24.75900,  122.27100
  24.15333,  121.64567
  24.84667,  122.08884
  24.04483,  121.35017
  24.59150,  121.63850
  23.48000,  120.53384
  23.48750,  120.53083
  24.76717,  121.84267
  23.66433,  121.02883
  23.48867,  120.53267
  24.13950,  121.65483
  24.74583,  121.83083
  24.70167,  122.00716
  23.54367,  120.63216
  24.34150,  122.11517
  24.30933,  122.07867
  24.74900,  121.85700
  23.51083,  120.52734
  24.37817,  121.99600
  24.36017,  121.20483
  24.19033,  120.84483
  24.88667,  121.80717
  23.49800,  120.52084
  23.50400,  120.52600
  23.92533,  122.53316
  24.89900,  122.10267
  24.33083,  121.92184
  23.54567,  120.82017
  23.26383,  120.42033
  24.54817,  121.47250
  24.74133,  121.81567
  23.22400,  120.43383
  24.34517,  121.20850
  24.39150,  122.89833
  24.85733,  121.92550
  24.24417,  121.77917
  24.25267,  121.76633
  23.64933,  120.89283
  24.75783,  121.76683
  23.38567,  121.30534
  23.50400,  121.57800
  24.87700,  122.13350
  24.34883,  121.76250
  24.24983,  121.77000
  24.85083,  122.08266
  23.50017,  120.52550
  23.32183,  121.62383
  24.47250,  121.89700
  24.77600,  121.87767
  24.77750,  121.87183
  23.31700,  121.01933
  23.31450,  121.01867
  23.31533,  121.03516
  23.31383,  121.02250
  23.30967,  121.01483
  23.30817,  121.01250
  23.31433,  121.03500
  23.31233,  121.01550
  23.31617,  121.02883
  23.28400,  120.52116
  23.17800,  120.42450
  23.48583,  120.53600
  23.31433,  121.01566
  23.31767,  121.02216
  23.28083,  120.51650
  24.32667,  122.20634
  24.44150,  121.88717
  23.20233,  121.35917
  23.89533,  121.41267
  24.50367,  121.81883
  24.47750,  121.84350
  24.14550,  121.65617
  24.36983,  122.17733
  24.40633,  121.97916
  23.64417,  121.84033
  24.91600,  121.55133
  23.59500,  121.75916
  23.43333,  121.71300
  24.45917,  121.82300
  24.04800,  121.67117
  22.05083,  121.41717
  24.74767,  121.82500
  23.11867,  121.36517
  24.36100,  121.18134
  24.53133,  122.21033
  22.86517,  120.68867
  22.84867,  121.54884
  24.84317,  121.95033
  24.86400,  121.92883
  23.56233,  120.66400
  23.55833,  120.67416
  23.58800,  120.69100
  24.76467,  121.84700
  24.74833,  121.86100
  24.75950,  121.85433
  24.34733,  121.25283
  23.16650,  120.44633
  24.35433,  121.20800
  24.42417,  121.81216
  24.00983,  121.43517
  24.86717,  122.09600
  24.86050,  122.09967
  23.04450,  120.80133
  23.79900,  121.06000
  24.82667,  121.71967
  24.77800,  122.27383
  22.14667,  120.21600
  24.30050,  122.13750
  23.78467,  120.96283
  24.15633,  121.63800
  24.13133,  121.66517
  24.68433,  121.77283
  25.12800,  122.68433
  24.66033,  122.16950
  23.47717,  121.62500
  24.43900,  121.88467
  22.84867,  121.03750
  24.50683,  122.01000
  23.83967,  121.57150
  24.54367,  122.53550
  24.42150,  121.92367
  24.12183,  121.68533
  23.11667,  119.75467
  23.58083,  120.51534
  23.18500,  119.41133
  22.88817,  120.96883
  24.48883,  122.57066
  24.15467,  121.74333
  23.23400,  121.25700
  24.68917,  122.19900
  23.31300,  121.02866
  22.03483,  120.39567
  24.74183,  121.80250
  23.36417,  121.44383
  24.47467,  121.85516
  24.90683,  121.98717
  24.71400,  121.78817
  24.67883,  121.76984
  24.68983,  121.77834
  24.68883,  121.77617
  24.67567,  121.76400
  23.57533,  120.82117
  23.58533,  120.78467
  24.80650,  121.91084
  24.04850,  121.71516
  24.75100,  121.82034
  24.36667,  121.34834
  24.41833,  121.89867
  23.87517,  121.39167
  24.58100,  121.31467
  23.84000,  122.59417
  23.15517,  121.58683
  23.17100,  121.53950
  22.74150,  120.96233
  22.00167,  121.79816
  23.14817,  121.58117
  25.12283,  122.40784
  23.13617,  121.56233
  23.31033,  121.02834
  23.10983,  121.02983
  23.97517,  121.61217
  23.54417,  120.41267
  22.95117,  120.61050
  24.75467,  121.82283
  24.14650,  120.86884
  22.40850,  120.44917
  22.87650,  120.63267
  24.74617,  121.85167
  24.51183,  121.81583
  23.28033,  120.50050
  23.50633,  120.62900
  23.93417,  121.08633
  24.51167,  121.80883
  23.95850,  121.06650
  24.53000,  121.82383
  24.06617,  121.74200
  23.25017,  121.38383
  24.24767,  121.75983
  24.50633,  121.81734
  24.13850,  121.63033
  23.46567,  121.26534
  23.52900,  120.84417
  23.75783,  121.44083
  23.82117,  121.39367
  24.47517,  121.73400
  23.74317,  121.54816
  23.01383,  120.78284
  23.77967,  121.44883
  23.01800,  120.75950
  23.05567,  120.78200
  23.01483,  120.76534
  23.00600,  120.84133
  22.86000,  120.68533
  23.51750,  120.84084
  23.69750,  121.02583
  23.92450,  121.43417
  23.54467,  121.54950
  23.71317,  121.51366
  22.32167,  121.17467
  23.94267,  121.45934
  22.80683,  120.65767
  22.85933,  120.49050
  23.01683,  120.80950
  24.19267,  122.01550
  24.40817,  121.91150
  24.03700,  121.66534
  24.20200,  121.75183
  24.28100,  121.68017
  23.52600,  120.90000
  24.93450,  121.92216
  24.26950,  121.71650
  24.26767,  121.74316
  24.27400,  121.72916
  25.26533,  122.83283
  24.95933,  122.69933
  24.90567,  122.65067
  24.16550,  121.65867
  24.74767,  122.75100
  24.46367,  121.86383
  24.58417,  122.47767
  23.84517,  121.41617
  23.74067,  121.52450
  24.40867,  121.94217
  24.50083,  121.80800
  24.41000,  121.93367
  22.63433,  120.42966
  24.40650,  121.93117
  24.43483,  121.90933
  24.60200,  121.38284
  23.35900,  121.88817
  23.14550,  121.31983
  25.07733,  122.24550
  24.31033,  121.69000
  23.73433,  121.87550
  23.30317,  121.36083
  24.25017,  122.24233
  23.79083,  121.43933
  24.37300,  120.83067
  24.58633,  121.68700
  23.23033,  120.33466
  22.85083,  120.69366
  24.38067,  120.88734
  24.24717,  121.76383
  22.79817,  121.48534
  24.28317,  122.61333
  23.62883,  121.72200
  24.30883,  122.58850
  24.24867,  121.75684
  24.26200,  121.74450
  24.25350,  121.75567
  24.22900,  122.13850
  22.85133,  120.72667
  24.04050,  121.87883
  24.23700,  120.87283
  24.81467,  121.88284
  24.31283,  121.98917
  24.90100,  122.10217
  22.28967,  120.72617
  24.27117,  121.73800
  24.45083,  121.87517
  23.60383,  121.36000
  23.42500,  121.30800
  24.32317,  121.80016
  24.27683,  122.55383
  24.50517,  121.83566
  23.88967,  122.58833
  23.87617,  122.70966
  24.27917,  122.50916
  23.28000,  120.52567
  23.26383,  120.49167
  24.50017,  121.79550
  24.59100,  121.63800
  23.74283,  121.48734
  23.72833,  121.51617
  23.75083,  121.49267
  23.76783,  121.51250
  23.73950,  121.50633
  24.15450,  121.50967
  23.79667,  120.89283
  23.74317,  121.48967
  23.76133,  121.52983
  23.74883,  121.50900
  23.74933,  121.48233
  23.73850,  121.51133
  23.78333,  121.45717
  23.78550,  121.52783
  23.82267,  121.99966
  24.35850,  121.71800
  23.88200,  121.40933
  23.72550,  121.53967
  23.77117,  121.48400
  24.09833,  121.30067
  24.53317,  121.93500
  23.76750,  121.48933
  23.76350,  121.48600
  24.60850,  121.65800
  23.74750,  121.51150
  24.34050,  121.97017
  24.61483,  121.65134
  23.21383,  120.05183
  23.21700,  120.54034
  23.76667,  121.63550
  24.40517,  121.83200
  24.24083,  122.36550
  23.75550,  121.48150
  23.76550,  121.50633
  23.76517,  121.49433
  23.83050,  121.19366
  23.76350,  121.50267
  23.74850,  121.49983
  23.74700,  121.50317
  23.88717,  122.62750
  23.90433,  122.58867
  24.50550,  122.01667
  24.45083,  121.74284
  24.84633,  122.11850
  23.81850,  122.46384
  23.64583,  120.90366
  23.78817,  121.46233
  23.64700,  120.90417
  23.66167,  120.88617
  23.65700,  120.89484
  23.64967,  120.90067
  23.64717,  120.88284
  23.65233,  120.87517
  23.64717,  120.88133
  22.12650,  121.33933
  23.62100,  120.86800
  23.65567,  120.88017
  23.27700,  120.67883
  24.41650,  121.92316
  21.25850,  121.87033
  23.65217,  120.87950
  23.86667,  121.40833
  24.35283,  121.29483
  23.75833,  121.46800
  23.73850,  121.47717
  21.69283,  119.97050
  22.76267,  121.36716
  23.73217,  121.49583
  24.12700,  121.46800
  23.49417,  120.94317
  23.05583,  120.65500
  24.35400,  121.34400
  23.76117,  121.50883
  23.76050,  121.50267
  23.76550,  121.51150
  23.79267,  121.49433
  23.74617,  121.52250
  23.73467,  121.53050
  24.36117,  121.92966
  23.76933,  121.45983
  23.76550,  121.46233
  23.77583,  121.48150
  24.27983,  121.93650
  24.32883,  121.96100
  22.76117,  121.31416
  23.74017,  121.50333
  24.85717,  122.07233
  23.64633,  120.70483
  23.65600,  120.68900
  23.25017,  120.50517
  22.84650,  120.69833
  23.65067,  120.69167
  23.65233,  120.68083
  23.69200,  121.53500
  23.59967,  121.58517
  23.04400,  121.46250
  22.24633,  121.43933
  22.85317,  120.77567
  23.86033,  121.61183
  24.05517,  120.96917
  24.36233,  120.89333
  23.77500,  121.49367
  23.75867,  121.50267
  24.05183,  120.96384
  24.68000,  121.91734
  23.54417,  120.67000
  24.45500,  121.77950
  23.66333,  120.85500
  23.63417,  120.94366
  22.79133,  120.68584
  22.82683,  120.71867
  23.23983,  120.51100
  23.54400,  120.67500
  22.97683,  120.80717
  23.17317,  120.49400
  23.72300,  121.38817
  22.92167,  121.03484
  23.03700,  120.93383
  22.47433,  120.66233
  23.70933,  120.93350
  22.92767,  121.43417
  23.54250,  120.67834
  22.41550,  120.94466
  24.84250,  122.04000
  22.81100,  120.74650
  23.52850,  120.63084
  24.58467,  121.62167
  22.24600,  121.27016
  24.31783,  121.27783
  24.82867,  121.94334
  24.30117,  121.96467
  24.09967,  121.59566
  24.49417,  121.76366
  22.62283,  121.36034
  24.49983,  121.95583
  23.40617,  121.98150
  23.65283,  120.67133
  24.53800,  121.80933
  24.01800,  120.99267
  23.15667,  121.47150
  24.86567,  122.05450
  24.61017,  121.73083
  22.88250,  120.64967
  22.88450,  120.64533
  23.13350,  121.31966
  24.44100,  121.73850
  24.45750,  121.78284
  22.51017,  119.99150
  24.39733,  121.86034
  22.77700,  120.70750
  24.93633,  122.20133
  24.41900,  121.78450
  24.00567,  121.66883
  23.90250,  121.52583
  23.23417,  121.35150
  21.99667,  121.30983
  23.26400,  121.35050
  23.16500,  120.71500
  23.15550,  120.72083
  24.44833,  121.90250
  23.30133,  121.36017
  23.15883,  120.71817
  22.21033,  120.76800
  24.07417,  121.58283
  24.23133,  120.80033
  22.16600,  121.39650
  24.08733,  121.64516
  23.32083,  120.69750
  22.57550,  120.94900
  24.81783,  121.90117
  23.30900,  120.69017
  24.75617,  121.65550
  24.80600,  121.84534
  24.85067,  121.99583
  24.42300,  122.97967
  24.58983,  121.91050
  23.68883,  120.88233
  24.73500,  121.81750
  22.86300,  120.71150
  23.73167,  121.50500
  23.79617,  120.93450
  24.46917,  121.86000
  24.89483,  122.45417
  23.98817,  122.58767
  24.37683,  121.39283
  23.18183,  121.61450
  24.59917,  120.99400
  24.80567,  121.94200
  22.90000,  121.28067
  23.74717,  121.50700
  23.77083,  121.40767
  23.08833,  121.29784
  23.12983,  121.22984
  21.99583,  121.38333
  23.80167,  121.46684
  23.73400,  121.51767
  24.18450,  121.51833
  24.31383,  121.72266
  24.31600,  121.72183
  24.51933,  122.09200
  24.31000,  121.86400
  24.49083,  122.06233
  24.65117,  121.61816
  24.91933,  122.17067
  24.68733,  122.03233
  22.59317,  120.65500
  23.93933,  121.46066
  23.97467,  122.54884
  24.44233,  121.83916
  24.90033,  122.19250
  24.40967,  121.78900
  24.45750,  121.82267
  24.39433,  121.66016
  23.35750,  120.46066
  24.48650,  121.86266
  24.60250,  121.74983
  24.45333,  122.00166
  24.60000,  121.74617
  23.88700,  122.68367
  24.06917,  121.70433
  24.27150,  122.20717
  24.05900,  122.47150
  23.25450,  120.80100
  24.87500,  122.03183
  24.12367,  122.53100
  22.64950,  121.32616
  24.02333,  121.48717
  24.42300,  121.91217
  24.02883,  121.57616
  23.72217,  120.80550
  24.45900,  121.87400
  24.03133,  121.59917
  24.02917,  121.58200
  24.03017,  121.59566
  23.03967,  120.76100
  24.52867,  121.81834
  22.34983,  120.84283
  24.38333,  121.64616
  24.30933,  121.74384
  24.30233,  121.27567
  23.13583,  121.34734
  23.10683,  121.33483
  24.32050,  121.16666
  24.64583,  122.35767
  24.52767,  121.56150
  24.40500,  121.95267
  24.28367,  121.28650
  24.40017,  121.74367
  24.03017,  121.60167
  24.02033,  121.58017
  24.79917,  121.86483
  24.80350,  121.88000
  24.39867,  121.65717
  22.84200,  120.65617
  24.96600,  121.85600
  24.86833,  121.94000
  24.84800,  122.30300
  23.58850,  120.89684
  24.61417,  121.74133
  23.57700,  121.24084
  24.84183,  122.25833
  23.74250,  121.48350
  23.60117,  120.83400
  23.58800,  120.83083
  23.54500,  120.83167
  23.50000,  120.71433
  23.49450,  120.74717
  23.56183,  120.66217
  24.25233,  120.83517
  24.84583,  122.29234
  22.83167,  121.07467
  24.17700,  121.66300
  24.83817,  122.28867
  23.71350,  121.47916
  24.46950,  121.32150
  24.25617,  120.83217
  24.57050,  121.71550
  24.04417,  121.62817
  24.66050,  122.43200
  23.72283,  121.45400
  24.82283,  121.93367
  24.82600,  121.96350
  24.33017,  121.71283
  22.77683,  120.68983
  23.54417,  120.68083
  24.82683,  121.92983
  24.14283,  121.34850
  24.89950,  121.54266
  24.34650,  121.16617
  24.88450,  121.56100
  23.97850,  121.08150
  24.40567,  121.66666
  24.59367,  121.41050
  23.41117,  120.88483
  23.21833,  121.04333
  23.94767,  121.80600
  24.42717,  121.78934
  23.33167,  120.62400
  23.93367,  121.46667
  23.07617,  121.64433
  24.43333,  121.85017
  24.74100,  121.81533
  23.09317,  120.46367
  22.37033,  121.37817
  24.74150,  121.80733
  23.52600,  120.65050
  24.34617,  121.17033
  23.68400,  120.88067
  24.07783,  120.91367
  24.54267,  121.79600
  24.47367,  121.81617
  24.62217,  121.73067
  23.97500,  121.03000
  24.61600,  121.86500
  24.43150,  121.84550
  23.96283,  121.00816
  24.05383,  122.42800
  22.86450,  120.60850
  23.98783,  122.72667
  24.34183,  120.87067
  22.81617,  120.67050
  23.48217,  120.69417
  23.64683,  120.87083
  23.52400,  120.59950
  24.03783,  121.60350
  24.46550,  121.89283
  24.67883,  121.20267
  24.36300,  121.72250
  24.16533,  120.94417
  24.51983,  122.78717
  24.76867,  121.93000
  23.91250,  121.72000
  24.31400,  121.78467
  24.80567,  121.85867
  24.57883,  122.06917
  23.47550,  120.55000
  24.42817,  121.65700
  24.10950,  121.66650
  24.77867,  121.86450
  24.71650,  121.81333
  24.34900,  121.61816
  24.29433,  120.72733
  24.54283,  122.85817
  23.14450,  121.57467
  23.29533,  121.03584
  23.33117,  120.62383
  22.39133,  120.67850
  24.20667,  121.32983
  24.39417,  121.63533
  24.24417,  121.81400
  22.21517,  122.13483
  24.35517,  121.62984
  23.80500,  121.69800
  24.04033,  120.96267
  23.10917,  120.50383
  24.05833,  120.92950
  24.30433,  121.70367
  24.30283,  121.70417
  24.31800,  121.64900
  22.88317,  121.62483
  24.36183,  121.70184
  24.09000,  122.20900
  23.16267,  120.73917
  24.27400,  121.93500
  22.75250,  121.54900
  23.84417,  120.86600
  24.40817,  121.99267
  23.51433,  120.64950
  24.19400,  121.22784
  23.52167,  120.66817
  24.36433,  121.36050
  24.25267,  121.79716
  24.48583,  121.90283
  24.38883,  121.99683
  24.37450,  121.98734
  23.66050,  121.56667
  24.81583,  121.92050
  22.04700,  119.95766
  24.58767,  122.42700
  24.85317,  122.32150
  24.49017,  121.90850
  24.87183,  122.01450
  24.59667,  122.29050
  24.46417,  121.83117
  23.03917,  121.29317
  24.02883,  121.60000
  24.35700,  121.72166
  24.23350,  121.64117
  22.80967,  120.72134
  24.54050,  121.80133
  24.46517,  121.82716
  23.10617,  121.89350
  24.36600,  121.77067
  24.37517,  121.75983
  24.83967,  122.24500
  24.56383,  121.75633
  23.18600,  120.54300
  23.17517,  120.72300
  23.73300,  122.03416
  24.63517,  121.72950
  24.63067,  121.80434
  24.92550,  122.02233
  23.52017,  120.86350
  24.50600,  121.82467
  23.86967,  120.98283
  23.94133,  122.72234
  23.23117,  121.31284
  24.41750,  121.91483
  23.57217,  120.84200
  22.56950,  120.94317
  23.83783,  121.76083
  24.27467,  120.70900
  24.48217,  121.86833
  23.21683,  120.98766
  23.61800,  120.70284
  23.53217,  120.84317
  24.42367,  120.79250
  23.60183,  121.56950
  24.19583,  121.67800
  23.54017,  120.94000
  23.54467,  120.94050
  24.29100,  120.59467
  24.87267,  122.09800
  24.88783,  122.31966
  23.16067,  120.77267
  22.69067,  120.96783
  24.57000,  121.68850
  24.52667,  121.64567
  24.61733,  121.70983
  24.79367,  121.78100
  24.60983,  122.00816
  24.50950,  121.82000
  23.52550,  120.86234
  24.41100,  121.96484
  23.17450,  122.00750
  23.95017,  122.28950
  24.43850,  120.87466
  24.77950,  121.65667
  24.18983,  121.83033
  23.64800,  121.74733
  24.70983,  121.73083
  23.00533,  122.27250
  22.84083,  120.77883
  24.33533,  120.86584
  24.86933,  122.01783
  24.30267,  121.28733
  24.94800,  122.07050
  23.80450,  120.92284
  23.41683,  121.66300
  24.87483,  122.48634
  24.89983,  122.41133
  24.87050,  122.46867
  24.87633,  122.30233
  24.83183,  122.39900
  24.86933,  122.48700
  24.82600,  122.23350
  24.86783,  122.02400
  22.67450,  121.39750
  24.34033,  121.81250
  23.54267,  120.93400
  23.52350,  120.93400
  24.54083,  121.75800
  24.45967,  122.00650
  24.83050,  121.79984
  22.60083,  121.25616
  24.50500,  121.86983
  24.32550,  121.63617
  23.91717,  122.73900
  23.77700,  121.79600
  24.84883,  121.57350
  22.66083,  120.70983
  24.88450,  122.51234
  24.88183,  122.43650
  24.90933,  122.40833
  24.88083,  122.40500
  24.87367,  122.51767
  24.86450,  122.37750
  24.92350,  122.44950
  24.89717,  122.39066
  24.85033,  122.41800
  24.89317,  122.38233
  24.85367,  122.20200
  24.90417,  122.42667
  24.45167,  121.78600
  24.87467,  122.39000
  23.19133,  120.41917
  24.35250,  121.74216
  23.73750,  121.49167
  23.74167,  121.45866
  22.73000,  120.84834
  23.20883,  121.32150
  24.88367,  122.36417
  23.48100,  121.32000
  24.85933,  122.33667
  24.89400,  122.38233
  24.87500,  122.47850
  22.86300,  120.78967
  24.63733,  122.24133
  24.90350,  122.42184
  24.89817,  122.39034
  24.50567,  121.87666
  24.79483,  121.58984
  22.13683,  121.42683
  24.50467,  121.87683
  24.51017,  121.87483
  24.66400,  122.61916
  24.94183,  122.41550
  23.53850,  121.09834
  23.60933,  122.22533
  23.11533,  121.46733
  24.89333,  122.50600
  24.15100,  121.64950
  24.43667,  121.71967
  24.50617,  121.86617
  24.49983,  121.87400
  23.18633,  121.58800
  24.13983,  121.66467
  24.15150,  121.65266
  23.82383,  121.46600
  24.05167,  121.62967
  24.07117,  121.62383
  24.16167,  121.63617
  24.14383,  121.65583
  24.50333,  121.87000
  23.57117,  121.53917
  24.88083,  122.04350
  23.80750,  121.48583
  24.91967,  122.43350
  22.94067,  122.56700
  24.02200,  122.66033
  23.69950,  120.84216
  24.95433,  122.40050
  24.46650,  121.83700
  23.93350,  122.19666
  24.51117,  121.87050
  24.01000,  121.61200
  22.75483,  120.74834
  23.87883,  121.85550
  24.86500,  122.38700
  24.87250,  122.29433
  24.81917,  121.93467
  23.02017,  122.16866
  24.33567,  121.71900
  24.40600,  121.75584
  24.33700,  121.71650
  22.66467,  120.70966
  23.51567,  120.32133
  23.16700,  120.70533
  24.14600,  121.65816
  24.28550,  121.85817
  22.98133,  119.79800
  24.35750,  121.70483
  24.46550,  121.82616
  23.06783,  119.88766
  24.84817,  122.06783
  24.35550,  121.72266
  24.38783,  121.75217
  24.27167,  121.73867
  24.53767,  121.83950
  24.50183,  121.86950
  24.84617,  121.57917
  24.85183,  121.58783
  23.14533,  119.65350
  23.41350,  120.40283
  22.98350,  120.96667
  24.16067,  121.69300
  24.15883,  121.66434
  24.06883,  121.59417
  22.84117,  121.33234
  24.27067,  121.75633
  24.22400,  120.91933
  23.23800,  120.56233
  23.33933,  120.36684
  24.27383,  121.71650
  22.81650,  120.68616
  24.20717,  121.75417
  24.54933,  122.14867
  23.16900,  121.33000
  23.21317,  121.53616
  23.18533,  120.65833
  24.83733,  121.96200
  22.35867,  120.56583
  23.22717,  120.35384
  23.63100,  120.97034
  23.92600,  121.08167
  24.20667,  121.86234
  23.69950,  120.77734
  24.66783,  121.77917
  23.36917,  121.97850
  24.48400,  121.84900
  22.95150,  121.11750
  24.29033,  121.32283
  23.08833,  120.76283
  23.07167,  120.76283
  23.08917,  120.75850
  23.23983,  120.60783
  23.92783,  121.06717
  23.08783,  120.75633
  23.08083,  120.75550
  24.43733,  122.18467
  24.29467,  121.32867
  23.08583,  120.74250
  23.66167,  120.76833
  22.84633,  119.06467
  23.08517,  120.75700
  23.19633,  121.42733
  23.18950,  121.33117
  23.92617,  121.08850
  23.97550,  120.94933
  24.24767,  120.83050
  23.09000,  120.74133
  23.69333,  120.92033
  24.14417,  121.69317
  24.47450,  121.84500
  23.53283,  120.90134
  22.35733,  119.91000
  23.77200,  120.93550
  22.11167,  120.08817
  24.19033,  121.88734
  24.68833,  121.73333
  24.68717,  121.77184
  24.67417,  121.72000
  24.67383,  121.74350
  24.69467,  121.75967
  24.68450,  121.73016
  24.71117,  121.73800
  24.69550,  121.73317
  24.68067,  121.74033
  24.28633,  121.31000
  24.70733,  121.75267
  24.40367,  122.48683
  24.39017,  122.37783
  23.50167,  121.65717
  24.34283,  122.33234
  24.68883,  121.73317
  24.32883,  122.36200
  24.63967,  121.56567
  24.69583,  121.74017
  24.65183,  121.71484
  24.69317,  121.74617
  24.71817,  121.73883
  24.74617,  121.76683
  24.65667,  121.71900
  23.07233,  120.74783
  23.45183,  121.32233
  24.52767,  122.35616
  24.65017,  121.54300
  24.09150,  121.77383
  24.80250,  122.01217
  22.83283,  120.79134
  24.57600,  121.88216
  24.33650,  122.07684
  24.47500,  121.80400
  22.92967,  121.32117
  23.43733,  122.00850
  24.90667,  121.71684
  23.28583,  120.57450
  24.04250,  122.36967
  24.47517,  121.89034
  24.69117,  121.78750
  24.38867,  121.72000
  24.31583,  122.36933
  22.42067,  120.93667
  23.47167,  121.48400
  24.81400,  121.90767
  24.80800,  121.90300
  24.91417,  122.22266
  24.77467,  121.85750
  24.70467,  121.73566
  22.79017,  120.94517
  24.16400,  121.66067
  24.16233,  121.66483
  24.00550,  121.57600
  24.78283,  122.43000
  24.43267,  122.80417
  24.67183,  121.73817
  22.04850,  121.53183
  23.47917,  120.60200
  24.84367,  122.27983
  23.48967,  121.50484
  24.43733,  121.87267
  22.70200,  120.77800
  24.85667,  122.12233
  23.76467,  120.95084
  23.57567,  120.77650
  24.52650,  121.86567
  23.10217,  120.69600
  23.13783,  120.69867
  24.11117,  121.82200
  24.46200,  122.01900
  24.38500,  121.83500
  24.23083,  122.01117
  24.42800,  121.94283
  24.32733,  121.69250
  24.46283,  121.99000
  23.10700,  121.20950
  24.05383,  121.61633
  23.20683,  120.51850
  24.52250,  121.78050
  24.37067,  121.74983
  24.60800,  121.78316
  24.29400,  121.91167
  23.20967,  120.34900
  23.14183,  121.33933
  24.77217,  121.92950
  23.43917,  121.45016
  23.45417,  121.45116
  24.54183,  121.85600
  24.80667,  121.94783
  23.94417,  121.46267
  23.55150,  121.57066
  24.60067,  121.79117
  22.73017,  121.66750
  24.15317,  120.59933
  24.80267,  121.91400
  24.15400,  121.63866
  24.74883,  121.88383
  23.42950,  120.63267
  22.80350,  121.28367
  23.50950,  120.67233
  23.53250,  120.42550
  24.80550,  121.92983
  23.91817,  121.58633
  24.76333,  121.89967
  23.87500,  121.39484
  23.29883,  120.10300
  23.29400,  120.12783
  23.19967,  120.39633
  22.91850,  121.11417
  24.73617,  122.40833
  24.75700,  121.85600
  23.37967,  120.12800
  24.84283,  122.45150
  24.59283,  121.48483
  21.00750,  122.01867
  24.58950,  121.47066
  23.97433,  121.40234
  24.47067,  121.43433
  24.79117,  121.96117
  24.73450,  121.90583
  22.44967,  121.10950
  22.46333,  121.08967
  24.70900,  121.82133
  22.82367,  121.32800
  24.76433,  121.32800
  24.69883,  121.87183
  24.16900,  121.67800
  24.48233,  121.83366
  24.38850,  121.93950
  23.55883,  120.84534
  23.55983,  120.55383
  23.57417,  120.55534
  24.82017,  122.30550
  23.57800,  120.55750
  24.84433,  122.33733
  23.60983,  120.85017
  24.80250,  122.27834
  22.14150,  120.10917
  23.75683,  121.85733
  23.62100,  120.97433
  24.08367,  121.63683
  24.09600,  121.66267
  24.64783,  121.65667
  24.16500,  120.95500
  23.71333,  121.64484
  23.16050,  121.03700
  23.17417,  120.55417
  24.57267,  121.92400
  23.25550,  120.78917
  24.80717,  122.19450
  23.69967,  121.68483
  24.75900,  121.80666
  23.51333,  120.49233
  21.45233,  122.18166
  24.55333,  121.75517
  23.72517,  121.72733
  24.71967,  121.80900
  24.89167,  122.12133
  23.20000,  121.33183
  23.65967,  120.87150
  22.05200,  121.02300
  23.64633,  120.86567
  24.82017,  122.16717
  23.19617,  120.84000
  23.20200,  120.84067
  23.18983,  120.85050
  23.19317,  120.83600
  23.21967,  120.82767
  23.18400,  120.84200
  24.39050,  121.76833
  23.18017,  120.84317
  23.65900,  120.89317
  23.19817,  120.82050
  23.15800,  120.85667
  23.33400,  121.06050
  23.19100,  120.83783
  23.16183,  120.86950
  23.19483,  120.82500
  23.15550,  120.87350
  24.50583,  121.80950
  23.55133,  120.89933
  23.17933,  120.83850
  23.53483,  120.73766
  23.16633,  120.86784
  23.15317,  120.86483
  23.53283,  120.89667
  23.15550,  120.86200
  24.85233,  121.59550
  24.75050,  121.94267
  23.16717,  120.86250
  23.17583,  120.85384
  23.16067,  120.85934
  23.19683,  120.83100
  23.86983,  121.39117
  22.87000,  121.12733
  24.82450,  122.41367
  24.86800,  122.38650
  23.17533,  120.85783
  23.96200,  121.96384
  24.11983,  121.65183
  24.82217,  122.26900
  23.42367,  120.44317
  23.15950,  120.86617
  23.64383,  120.90600
  23.65633,  120.89867
  24.84283,  122.00650
  23.78350,  121.44167
  23.65550,  120.89233
  23.36833,  120.77866
  23.66133,  120.89633
  24.64117,  121.50333
  23.04667,  120.49250
  23.36700,  120.78500
  23.39333,  120.78983
  23.26700,  120.21117
  21.86417,  120.52666
  24.80567,  121.92900
  24.81133,  121.99017
  23.16283,  120.85333
  24.91467,  122.01083
  23.82450,  121.39117
  22.77533,  121.42117
  24.27100,  121.88617
  24.49700,  121.84800
  24.18767,  121.76800
  23.18133,  120.84734
  23.08400,  120.66766
  22.28317,  121.04100
  22.60267,  121.33434
  23.16467,  120.86517
  23.41117,  120.66683
